user;cpu_percent;cpu_frequency;ram_percent;swap_memory_total;swap_memory_used;swap_memory_percent;upload_speed;download_speed;temperature;fans_speed;disk;gpu_usage;gpu_energy;timestamp
a0:36:bc:88:1f:90;36.7;2.9;63.2;8.0;3.11;38.9;14.51;12.72;71.4;4567.8;29.9;0.0;0.0;2026-09-01 19:17:12.478623
a0:36:bc:88:1f:90;36.5;3.0;62.8;8.0;3.09;38.6;14.24;12.72;71.7;4592.9;29.9;0.0;0.0;2026-09-01 19:17:22.470706
a0:36:bc:88:1f:90;41.6;2.9;63.9;8.0;3.15;39.4;14.41;12.78;72.3;4570.0;29.87;0.0;0.0;2026-09-01 19:17:32.472559
a0:36:bc:88:1f:90;29.4;2.9;64.7;8.0;3.18;39.8;14.49;12.93;72.1;4563.5;29.89;0.0;0.0;2026-09-01 19:17:42.473675
a0:36:bc:88:1f:90;34.2;2.8;63.2;8.0;3.12;39.0;14.29;12.75;72.5;4650.8;29.88;0.0;0.0;2026-09-01 19:17:52.462422
a0:36:bc:88:1f:90;36.2;2.9;63.1;8.0;3.06;38.2;14.69;12.87;72.3;4567.5;29.91;0.0;0.0;2026-09-01 19:18:02.467065
a0:36:bc:88:1f:90;32.3;2.9;62.9;8.0;3.06;38.2;14.65;13.22;72.2;4578.8;29.88;0.0;0.0;2026-09-01 19:18:12.460319
a0:36:bc:88:1f:90;31.4;2.8;65.3;8.0;3.22;40.2;13.95;12.81;71.8;4536.2;29.9;0.0;0.0;2026-09-01 19:18:22.478400
a0:36:bc:88:1f:90;36.3;2.8;64.6;8.0;3.18;39.8;14.53;12.81;72.8;4585.6;29.89;0.0;0.0;2026-09-01 19:18:32.479465
a0:36:bc:88:1f:90;37.8;2.9;63.8;8.0;3.13;39.1;14.5;12.85;71.3;4621.4;29.9;0.0;0.0;2026-09-01 19:18:42.476957
a0:36:bc:88:1f:90;32.6;3.0;63.1;8.0;3.12;39.0;14.5;12.79;71.5;4629.0;29.88;0.0;0.0;2026-09-01 19:18:52.470490
a0:36:bc:88:1f:90;33.1;2.9;62.9;8.0;3.12;39.0;25.8;23.14;72.5;4674.7;29.9;0.0;0.0;2026-09-01 19:19:02.474296
a0:36:bc:88:1f:90;39.1;2.9;63.0;8.0;3.09;38.6;14.45;12.86;71.6;4631.4;29.9;0.0;0.0;2026-09-01 19:19:12.473640
a0:36:bc:88:1f:90;40.1;2.9;64.3;8.0;3.15;39.4;14.34;12.76;71.3;4598.5;29.91;0.0;0.0;2026-09-01 19:19:22.462877
a0:36:bc:88:1f:90;29.4;2.9;63.3;8.0;3.1;38.8;14.58;12.86;72.4;4560.9;29.91;0.0;0.0;2026-09-01 19:19:32.463502
a0:36:bc:88:1f:90;36.0;2.9;65.1;8.0;3.15;39.4;14.53;12.49;72.2;4574.7;29.9;0.0;0.0;2026-09-01 19:19:42.476287
